Word,Entropy
liras,5.794688027443513
cires,5.793977438464957
tiles,5.793273584235555
beats,5.792025112410917
snare,5.791239649908705
aisle,5.791017051630609
leirs,5.790664431996561
reins,5.790061544132458
hales,5.789421010539582
slane,5.7890921797754045
pleas,5.788817218243021
riels,5.788467848160543
soler,5.788309540864817
moras,5.7880742604070194
laces,5.786182595123513
rials,5.785790634278606
fears,5.784928455955586
peris,5.7849157656107435
noles,5.784778534166689
prase,5.784694280152055
vares,5.782833733827693
kales,5.782417800836256
ramse,5.780965238592266
roues,5.780041115526517
gores,5.779071979700125
maise,5.778060261079401
rases,5.777479952583579
pries,5.776860345890075
tails,5.776491195759661
acres,5.775917207786908
orles,5.774115165037439
saice,5.773622097517841
names,5.77361749391695
sonar,5.773579328226522
tepas,5.773307422525568
paris,5.771915543694018
seare,5.771853188563237
moers,5.770916091916275
soral,5.769983922429254
daris,5.769962484893105
rodes,5.7699234969457684
earst,5.769100830008935
teams,5.768459262956217
solar,5.767537558428453
beans,5.767245209918905
years,5.766914322086248
stare,5.76576858016322
setal,5.764658849121639
tarns,5.764639334642298
betas,5.7636896173853716
meris,5.763631672552605
blaes,5.762330715484271
geals,5.761988831825834
leams,5.761846603685506
maser,5.76052259066018
ropes,5.75955130685565
sales,5.758970794201387
arise,5.757832219332105
gates,5.757239309722358
siren,5.756861676525704
genas,5.756719827106625
saned,5.755808558807377
ceros,5.755469573223071
leaps,5.754912487794596
wears,5.753755850974359
rased,5.752708009590542
rares,5.752543716973528
liers,5.752047231687158
telos,5.751684067694072
deros,5.751246993232314
doers,5.750759344359833
caser,5.750099097666405
kanes,5.750033470121033
geats,5.748539146664838
tines,5.747506922771192
ayres,5.7460687016652665
poles,5.744305784804589
sarin,5.744249177921978
almes,5.74410938798095
napes,5.74381642043302
scrae,5.74361285904889
rheas,5.743518384936045
roset,5.743424847621084
paste,5.743402744293313
lotas,5.743146030398157
liars,5.74313703971417
pairs,5.743116014438387
aesir,5.743034457208098
notes,5.741810149551498
hates,5.741032358941455
serac,5.7406473924284835
kores,5.739629849207801
samel,5.739119391274331
roads,5.738944263946874
ioras,5.7375355189775
tabes,5.737150542314166
moars,5.735727105907698
doles,5.733718782167241
dries,5.731520390936732
haets,5.730942675196027
teils,5.730567023113959
heals,5.730353414211648
lines,5.7302511388363815
dames,5.729769599098515
yales,5.729719496689521
tains,5.7295943931842
heats,5.729382139923701
tinas,5.728496380877176
geans,5.728470634777655
rants,5.727785266481161
elans,5.727480153847773
lites,5.726598164391394
lures,5.726113657216934
sager,5.726044576948443
moles,5.724599762524899
loans,5.724314958280288
ureas,5.723050582359931
fales,5.722737202729016
saber,5.722373930524834
sored,5.721846996596363
nemas,5.7218023896806915
cries,5.720979722687465
terns,5.720586913912749
mairs,5.720439591071634
sanes,5.720156834438005
sated,5.719897075468584
piers,5.719435589934743
siler,5.71863015784349
getas,5.717672952831832
tians,5.716235671487213
roate,5.715057778186689
manse,5.714360375533241
baser,5.713642286735248
sates,5.712973547248143
artis,5.711475737709204
boers,5.710756631068044
roast,5.710289949198367
boras,5.710146880270576
pones,5.7099645684536515
least,5.709814002494418
resay,5.709687688325109
sarod,5.709482231299598
sable,5.709437671730983
seats,5.70916816158632
seals,5.708211739344367
raids,5.7077627110743085
samen,5.706361623661511
lakes,5.706054741868685
sitar,5.705481961568743
rules,5.705399990636266
morse,5.705351839250604
larns,5.704649204724893
takes,5.704169012514936
salep,5.703876380087475
farse,5.7023036941282115
rimes,5.702142237014092
raves,5.70197695456032
wales,5.701030083194622
cades,5.699629086936314
arses,5.699447225027843
caste,5.699033273275142
runes,5.697231433003969
spare,5.697064220059396
meads,5.695379717715073
alces,5.695120081062323
tesla,5.695050890531599
coles,5.694835831321918
noels,5.694250560977361
neaps,5.693958095756513
noias,5.693409161642463
corse,5.692016489962497
rides,5.691313981616808
arose,5.691231231721529
toise,5.691022492086972
seron,5.690722377285126
leaks,5.69059544502443
senas,5.690563826100222
hires,5.690171846640063
fanes,5.690105547395885
teaks,5.689844925287563
lenos,5.689238298185673
bries,5.688963218264349
saker,5.688914702481851
goras,5.68810352026153
taler,5.686921754822567
arils,5.686360171911499
stale,5.685940860164443
areas,5.685906814295572
parte,5.684381130117004
ripes,5.684060070580088
share,5.683678870339823
arnis,5.683264783706241
rents,5.6831877491453255
yores,5.682866944103549
potes,5.68138744717969
serin,5.679936498404753
roams,5.678979350556859
piles,5.6788715856433285
arsey,5.678779513747366
sores,5.678642003404471
solei,5.678561201119498
riads,5.678537333964995
teins,5.676434119991668
nages,5.676284033118645
fores,5.675987279805721
trues,5.675294418595387
robes,5.675129184704335
arsed,5.6750587555115155
segar,5.675055485997919
litas,5.67504561934286
feals,5.674922087117583
daces,5.674663755628535
trans,5.6745798218074865
nails,5.674317930770454
slade,5.673659626244993
paseo,5.673214956515905
wanes,5.672911636015536
lenis,5.672231712409794
dotes,5.671797079295185
tared,5.670940518237304
seans,5.668447684161866
motes,5.667858750338969
nerts,5.6671816295320445
senor,5.667095372901608
apers,5.666951977826491
doats,5.666447050671596
feats,5.66625806541802
eales,5.666083334549601
sepia,5.665972349137024
goers,5.665558425280982
nabes,5.665400365748563
cames,5.665175758507921
yates,5.665146201876037
danse,5.66512882066618
fates,5.665068350274213
loser,5.664741005244327
scare,5.664543257050103
sired,5.663797765319771
soree,5.663708858758267
baste,5.6635178694559665
redos,5.662883666537034
cones,5.662675181367105
paces,5.662459811379885
rinse,5.662302081322664
caret,5.662145884981964
mapes,5.662055064600928
slaes,5.661870830878514
salto,5.660938957443815
etnas,5.660562120125076
boars,5.660499240260351
stear,5.660394907078541
poets,5.660022225675432
slier,5.6597735539828875
donas,5.6589731934969905
porae,5.658902258135452
parts,5.658643307016604
ketas,5.658400983290737
rears,5.658360326398229
presa,5.657991487489181
solan,5.657969755320831
ratel,5.657898897942052
naios,5.657760281427991
lodes,5.657679271299169
perls,5.6572593482422135
darls,5.657007336312154
nites,5.656735283015782
miles,5.65663871143533
stane,5.655053592234632
horas,5.6548382663881975
moats,5.654128183767539
rices,5.653834928154355
spaer,5.653490008184214
saint,5.653440987875625
proas,5.653077119078389
surat,5.652608566164059
carte,5.651803814834762
weals,5.65157178645405
garis,5.649126445943961
koras,5.64903461088386
setae,5.64893538763535
lased,5.648822763950321
boles,5.648320995837201
sorda,5.648213421883655
raile,5.647568404588939
molas,5.647160786382989
tases,5.646005013640732
repos,5.6459920233410035
satem,5.645951148790282
sepal,5.645647330765937
hoers,5.6455308546963625
tomes,5.645115448890973
pures,5.644438986812854
nelis,5.644380921596814
tiros,5.643872894156541
dorse,5.6437380910695705
moals,5.643650792145419
rokes,5.642805091917771
darts,5.642626051201882
aegis,5.642359597112913
tiare,5.642288229893775
lases,5.642142889090867
perts,5.641649728782498
cotes,5.641085265573797
maces,5.640713560984382
pails,5.640678057902991
eyras,5.6398362301621
amies,5.6386302547855855
morae,5.638461167678378
lomes,5.638359207386275
liens,5.638149859320702
stoae,5.637736987864556
ramis,5.63771994788051
fetas,5.637564366366281
pines,5.637222707977519
dalis,5.637202967584383
heros,5.636924564468414
raine,5.636152744033729
peons,5.63612999083879
paren,5.635962539978031
septa,5.6359159407007855
riots,5.635199244167902
poser,5.634969642929298
monas,5.634874220908587
santo,5.634575234227927
tased,5.6344406314923114
marts,5.632543561547428
tarsi,5.632432281846144
nilas,5.632332832933484
lapse,5.631988132033531
natis,5.63138958140417
biers,5.631375207986299
plies,5.63130576762167
pause,5.631259996679572
yeans,5.631236757262332
capes,5.63025903083703
toads,5.629183615977679
palis,5.6290166261366865
acers,5.6287419465080095
coats,5.626731845200638
marls,5.62658674265926
perns,5.626251154801908
melos,5.6259802762332365
beads,5.625897330912317
mesia,5.625703692862113
parle,5.625658817347008
dines,5.625643445942974
razes,5.6254013987759945
halse,5.624099382257031
vales,5.623534986601969
gairs,5.623450347374643
euros,5.623255135187457
delos,5.6229159826639235
dials,5.622709164696388
rotis,5.622639816033152
sawer,5.622555088541292
acnes,5.622421701098616
mures,5.622056204423314
darns,5.621720320434583
salon,5.621407456659314
merls,5.621406764420365
spate,5.621286273321656
rohes,5.6206816906969195
weans,5.620234914064756
mails,5.620097617660742
pesta,5.619562730823877
loris,5.619332181176203
riems,5.619241665080283
selah,5.619146200579674
carts,5.619114956510582
colas,5.61843965621381
crias,5.618095925876964
iotas,5.617836405117765
noser,5.61772926317152
carls,5.617690629021511
coals,5.617397980194576
later,5.617235880000616
fires,5.617174894511759
keros,5.616452030707985
topes,5.616227012118012
roils,5.616208034902865
praos,5.616028796359234
ursae,5.615926524502099
moans,5.615542354698892
auris,5.615442232113286
bones,5.6152654746340716
noise,5.615094861906494
spale,5.6149532358508285
gades,5.614892542161221
pages,5.614275441372001
reist,5.614070718392706
sires,5.614045696147668
haros,5.613834007883195
snore,5.613497100837476
goles,5.613215808183922
lopes,5.613158128379799
pareo,5.61300892224152
meils,5.612821313345621
orals,5.612809015600053
silen,5.612331076650344
hairs,5.61217405813225
heirs,5.6121393274011036
wetas,5.612059823534708
mines,5.611692549378735
tules,5.611286771975687
mesal,5.6105612346728835
rouse,5.610332019854688
deils,5.609810617048621
karos,5.609613678149955
delis,5.609565462521128
rauns,5.609540369548804
poise,5.609535411746129
orans,5.609174531104931
samey,5.609156870334667
sauce,5.609115090031257
loads,5.608818285022158
breis,5.608785836679226
certs,5.608583865256178
hoars,5.608244409309262
marle,5.6078829386392774
hades,5.607593339797774
sedan,5.607050321597763
derat,5.606757467277007
resam,5.6067224971319085
siree,5.606158545426375
prats,5.60572892199515
rosal,5.605272973593122
dures,5.604585050003313
malis,5.604457991987579
terai,5.604413167752895
prose,5.604203755439294
dites,5.603706569048086
roins,5.603650080793627
resit,5.603561618926044
petos,5.603265087489652
bemas,5.603188967294016
gorse,5.603125308360211
mensa,5.602927068830992
cures,5.602765252148606
soras,5.60273646457393
paire,5.602458495258776
ribes,5.601459450642477
slake,5.601226377654617
ratus,5.600884142332067
risen,5.600777038259366
raiks,5.6005049651541645
safer,5.6001278562904435
tards,5.599856349670643
spear,5.599175927670975
rhies,5.599006161695405
datos,5.59888036160686
mites,5.598439137560364
basen,5.5983756464153
raxes,5.598345748700932
nodes,5.5981958020162645
noris,5.597805509140191
moais,5.597036773911104
piets,5.59638384374123
hanse,5.596373210501667
store,5.596326358604747
carle,5.596024503146571
vanes,5.595983477721053
shale,5.5954916737397005
pains,5.595464536803454
raned,5.59500040730538
haste,5.594488331410397
loast,5.594393812948943
botes,5.594246586715425
alecs,5.593286526661249
soled,5.5930137460249725
carne,5.5929600343105275
drats,5.592885118494797
mages,5.592792614599971
solde,5.59244126744105
smear,5.592123669594611
spane,5.591208529219944
carns,5.591041609993419
birse,5.59074163487311
manos,5.5907022548808865
sopra,5.589819421791848
rated,5.589549451313864
suite,5.589291723263971
rosed,5.588269421752396
rajes,5.588087482428094
shear,5.587792476596556
besat,5.587629353278146
pinas,5.587252902000964
tides,5.586739928278157
maire,5.586669902561552
ceils,5.586541012197882
lards,5.586009352253905
stire,5.585900970870368
penis,5.585748217386764
earnt,5.585530163900265
alose,5.585376774298328
cines,5.585298192850439
sayer,5.585229643704382
sapor,5.585180102813893
games,5.585136371972646
teary,5.584818985416601
aster,5.584629787647352
biles,5.584552309948098
aired,5.58451456453583
diels,5.584309895498439
pitas,5.583846185870345
wires,5.583608113960148
calos,5.583514091104099
froes,5.583279764260901
cause,5.582581704401575
blase,5.58195172946517
urase,5.58189599921742
loirs,5.581806535652859
scale,5.581247557924012
beisa,5.581207191721914
peins,5.581089667715213
holes,5.581023975461915
prise,5.581011002299305
pians,5.580595079144887
ditas,5.580224306079204
lants,5.580107216792548
neosa,5.579336512776922
sewar,5.579219698546354
nomes,5.579080737312257
times,5.578985789279111
laids,5.5788911888014425
beast,5.577774862598683
saser,5.577463858532488
peags,5.576941643077036
acies,5.576926625553768
fleas,5.576520058705558
boets,5.576396889268007
mabes,5.575868195564329
mains,5.575735324436698
hames,5.5756433304358115
satin,5.575636816342631
cesta,5.575345162102877
pebas,5.574677420133273
boats,5.574274441348423
peaks,5.574240169428841
tunes,5.5742078242246045
slart,5.572996449979595
kesar,5.572916250056237
tinea,5.572915368341516
clies,5.57289031955543
trois,5.572730313228241
veals,5.572264417696305
kades,5.571956821765371
cosie,5.571915009647358
derns,5.57156021427019
paler,5.571455098811242
oared,5.571169900223089
manis,5.571100334449536
saros,5.570708090446654
pater,5.570498936867155
dater,5.569985865244302
leafs,5.569787122710096
regos,5.569635064267183
reiks,5.569331072804375
abers,5.569326625254108
salse,5.569262806092088
keirs,5.568920429103884
saris,5.568889501087477
teats,5.568844899641518
cites,5.568759456062296
roses,5.568685058811476
losen,5.568368635856513
bolas,5.568349400198505
dorsa,5.568105186807957
beams,5.568057810147784
resto,5.567999123281888
mitas,5.567951978444718
false,5.567839570578246
minas,5.56778926780389
degas,5.567754134774607
limes,5.5673267265909185
socle,5.566948914302708
venas,5.566770084435721
denis,5.566292975461718
horse,5.566057148990207
rasse,5.56600954523754
ables,5.565706349276069
heads,5.5656143553413076
meaks,5.565074380942216
makes,5.564810011421832
fries,5.564326869566433
lease,5.563950476782545
laves,5.563841772808425
poste,5.562968785018627
ramet,5.5628033254246425
peart,5.562800184351514
meins,5.562446629576714
diets,5.561854754956739
soars,5.561448678061611
serra,5.561421036489156
tates,5.561336092462484
simar,5.5612039052366775
tease,5.560834592830855
agers,5.560559977703084
ciels,5.560447769167176
oater,5.560052615732543
sepad,5.560003745546424
duras,5.559701653152126
saver,5.559588736645289
noirs,5.559475998712486
anise,5.559329936464515
hones,5.558547625016276
lunes,5.558208449433791
tarps,5.558182412967594
prate,5.557694195617775
retia,5.557683036972405
doser,5.557520178272753
sades,5.55739790734686
beaus,5.556804439969718
trios,5.556706258196855
sural,5.556520252395686
tunas,5.55545190077564
metis,5.555086790983039
lutes,5.554360151262115
lomas,5.5534683621470755
salle,5.552584212860454
cages,5.551946314979534
toils,5.551851893636909
goats,5.551722794538646
trads,5.551716386955079
weros,5.5517111416889176
pared,5.551651216413245
gapes,5.551495852905
kames,5.551263453130415
resol,5.550759642346198
doris,5.550671221891574
loams,5.550371735543038
sairs,5.549162182093863
puers,5.549032478155302
stria,5.548994588925332
oners,5.548832851988906
steal,5.548460881748985
stela,5.547806276421416
altos,5.547751285660894
baits,5.54585993822955
rands,5.545845704370484
peasy,5.545820793114574
botas,5.545452615908102
amens,5.545158790568518
bails,5.544859638141603
bines,5.5448290743562465
lipes,5.5445553477643035
goals,5.543953774072904
ragis,5.54392342344137
cains,5.543918183145399
sutra,5.543756471521452
tamis,5.543712998136809
relay,5.543627639394858
goels,5.543030351346304
twaes,5.5429274422161345
sonde,5.541249026664809
seirs,5.540136667098945
harts,5.539814188139248
moste,5.539648859768119
toges,5.5394906191175926
soger,5.53940196541247
faros,5.539384320744427
renay,5.539187628330229
lotsa,5.539130771182548
sware,5.539126149773616
kiers,5.538630088200734
sober,5.538473690186736
miens,5.5382243048791935
mater,5.537756850388393
auges,5.537324820929968
mased,5.537170098396944
terms,5.537158955391002
barns,5.5355937464288605
stean,5.535364380510439
gaols,5.53503239380587
cakes,5.5349182082771184
seamy,5.534844194131107
levas,5.5348029975558095
crise,5.534763590996896
loges,5.53464522227742
harls,5.5343488663480445
sayne,5.5342559642659594
artel,5.53419502052372
salve,5.534085808862333
aedes,5.533911112554489
speat,5.533350589925169
sames,5.5331581884967225
bosie,5.532292104090129
palet,5.53207403533177
tuans,5.53121740231658
sargo,5.530666437723553
touse,5.53064204846524
snead,5.530576393531687
miser,5.5303370710854125
spore,5.530301178878495
resin,5.5299136422929775
caner,5.52985173407807
raias,5.529740887074383
muras,5.52972188464272
rejas,5.52966730225833
lobes,5.529549245456144
bites,5.529207608928183
tices,5.529031247602822
poset,5.529017054095728
aunts,5.528967405726727
lerps,5.528554177590347
siled,5.528524036272909
ronts,5.5282691372197865
rakis,5.527983059745369
sonce,5.527862494060193
moues,5.527821325616176
baons,5.527466776345579
early,5.527446562219549
daurs,5.527403507458146
brose,5.527371335233946
wries,5.526719352994731
talus,5.52650898870704
ramie,5.5264967119104105
cater,5.525990086255475
fairs,5.524863481785189
mesad,5.524835040655832
semas,5.524784783778021
easts,5.523948919775811
crate,5.522825472698591
haems,5.522592079413513
sider,5.522539605463682
nards,5.522139199509918
abies,5.521914777495053
rores,5.521704674198589
erase,5.52072688333378
coste,5.520618365176587
rabis,5.520540049522256
stair,5.52053130784071
modes,5.52044231024074
sient,5.520422611438201
rumes,5.519362084291332
duars,5.519029316605894
ceria,5.518910259351471
brats,5.518508831218703
petar,5.517932261132573
nides,5.517906974713561
spire,5.517797507266325
psoae,5.517784713439096
rotls,5.517726037798031
herls,5.5173565083761495
gaits,5.51690978963093
seton,5.516701293654938
hails,5.516149456357495
easle,5.515972754687
deray,5.51587643788674
saeta,5.5156717716717765
smore,5.515501445963364
fades,5.515470896750953
cased,5.515310219217624
harns,5.515258119606456
cared,5.515239828198315
stade,5.515110242128585
laten,5.515074432543718
sault,5.5149242385605834
rudes,5.514325803172416
waste,5.514158415881633
oases,5.513954380995291
tacos,5.513654279119668
deair,5.5133795086429105
soles,5.5130941221557945
denar,5.512889108805947
fiers,5.512775633656023
naids,5.511958071967192
domes,5.511861570835228
leary,5.51182652369287
tapis,5.511679445396658
nomas,5.51160303485614
renal,5.511441040484624
tamer,5.511426233088953
batos,5.5113559611408895
teres,5.511176833998944
crues,5.508610995361816
galis,5.50836126861898
telia,5.508318999593412
neral,5.50740752638469
vires,5.507346891240933
weirs,5.506836823779768
perai,5.506584783810459
tirls,5.50626276483743
easer,5.505945247997927
brise,5.5057517528346605
ronte,5.505535303763133
stole,5.505385079716743
kolas,5.505175195624829
roist,5.504864589002091
louse,5.504138782277495
roids,5.503237750691362
janes,5.503225727114145
resod,5.502531419570859
shore,5.502232046895161
wades,5.5019893837370555
purse,5.501777504640283
traps,5.501679401880911
nurse,5.5013834552088205
heast,5.500990965140292
naves,5.500874862563146
piste,5.500863727401218
pases,5.500840406157303
rises,5.500840262428927
sloan,5.500712533895054
sidle,5.50036104043637
pomes,5.499759467762303
heaps,5.499575651062103
benis,5.499417786388307
targe,5.499323883316496
crans,5.499131195561251
herns,5.498248729712022
worse,5.498100750900969
trams,5.49741846759484
slain,5.4974175583709695
snake,5.497286559258229
ribas,5.496914006552028
isnae,5.496861498605611
togas,5.496458808788098
karts,5.496233238671792
lokes,5.495855193895894
versa,5.495708126825634
bayes,5.495228342706546
tenia,5.494820996730537
sabed,5.494756443118738
beins,5.494706611208754
soman,5.494704395911454
sceat,5.49460317361312
krais,5.494437264879477
score,5.494393193910079
rends,5.494363624910032
heils,5.493881527855071
slope,5.493548375190875
sured,5.493347454946084
trade,5.493200626244847
antis,5.4930249171987935
codes,5.492743115818033
helos,5.492581620670383
speal,5.4921103610405275
anils,5.4915106394271165
leres,5.491174612816151
toner,5.49095327193654
coset,5.490943137072576
tokes,5.490473768415609
grats,5.49040106935701
shire,5.490362106173297
stead,5.49001948474843
learn,5.48938782095134
lazes,5.489235590216396
ramen,5.489063646467159
tread,5.488949699252339
taper,5.48867389968101
gites,5.488621873821007
roves,5.488506701300118
daine,5.48838473135116
koels,5.488378954270279
beaks,5.488258675689053
abets,5.488065180594067
larks,5.487846878400051
tyres,5.487632857317442
resid,5.487465494585323
rosit,5.487222138069323
potae,5.487038225546027
seams,5.486958462701669
salut,5.4869132996137715
bakes,5.486646487217761
lunas,5.486542579629308
baler,5.486311287152796
sabir,5.486067104788509
gilas,5.486059277080058
limas,5.485987110583736
dopes,5.485710388208295
seric,5.485632573723884
wairs,5.485502998191481
halos,5.48525796914732
fiars,5.484460373437618
hains,5.484321448528794
laics,5.484286700262298
stile,5.483901372770632
scire,5.483799777976147
kails,5.483137400746939
epris,5.482870064375561
skate,5.482862670867245
manet,5.482639078759441
sieur,5.48215320518585
biose,5.48212908937417
zeals,5.482018688945894
maile,5.48171451740825
coast,5.481362768801396
todea,5.4813126024093055
valse,5.481109780402199
lader,5.480992801102447
seame,5.480989837361731
fames,5.480975122793695
raser,5.480673357835871
slaid,5.480637021681574
lapis,5.48016420978672
mesas,5.480016516297681
spean,5.479286520550148
mante,5.4792747928299885
dearn,5.478989832376744
arled,5.4785919941683545
geits,5.478434550216498
sined,5.478038663524742
nerds,5.478012969913981
preta,5.477876587015928
dalts,5.47783407447692
enols,5.4775904156291535
taxes,5.477493102920448
jeats,5.477461884565831
yeads,5.477411401218819
mases,5.477312093434033
erics,5.477125342267306
koans,5.477075495819875
soave,5.477018621180477
eilds,5.476842221672221
spier,5.4766637536958855
karns,5.476445401367126
tawse,5.476380006166894
gains,5.476026639609308
fones,5.475938831444816
alios,5.475679397999166
pearl,5.47557625458504
pards,5.475368159452647
sheal,5.475321775685938
pules,5.475217660777323
senti,5.4749421392998805
leant,5.474532712143827
losed,5.474450657948315
stone,5.474431225279298
pease,5.474377446738199
rance,5.474288174820265
pelts,5.474186126366423
ouens,5.473866997363268
coirs,5.473452398867356
eidos,5.473368505803678
taigs,5.473163495942032
kalis,5.473079392891473
based,5.472794347349989
ariel,5.472719568731916
maerl,5.472719205883702
skear,5.472667449739807
dules,5.472275086009739
irate,5.472197015993758
oaves,5.472167377406811
miros,5.4719609411130925
slipe,5.471514017840192
ideas,5.470935528842196
lieus,5.470743316877435
sones,5.470361179802522
tiges,5.469720783124022
leash,5.469665940162726
panel,5.469639846932115
malts,5.468733818742496
maist,5.468696078977649
curse,5.468366543050459
yarns,5.467501560610542
loins,5.467455766147006
taras,5.4672845715123835
rudas,5.467213176798318
lyres,5.467079042932911
eosin,5.466627787573648
sadhe,5.466620431014903
alter,5.466443691869815
autos,5.4663418622357
tajes,5.466317660991399
kaons,5.466118833763325
rimae,5.465338934260661
deary,5.465328813855555
wames,5.46514703940333
saury,5.464992952414852
pilea,5.464964065539263
torus,5.46464535888715
manie,5.464450498950315
hoser,5.4643554995674055
porte,5.464335077364207
trons,5.46427953019403
bared,5.4638574402378595
patel,5.463757558912325
laxes,5.463724439503822
latus,5.463354933858502
kines,5.4633018592344555
solah,5.463046286584285
saunt,5.462787907714147
orate,5.462443266791926
laiks,5.462215610618825
plats,5.461847989376536
armet,5.461435266739925
laned,5.461433241760566
solas,5.46071213714622
rayls,5.4606970450594305
hause,5.460640821797701
oaten,5.4605680754491805
lipas,5.460203295444714
liane,5.459626312639459
sield,5.459529584263358
mease,5.4591623253765835
sited,5.458860181876166
minse,5.458653819764714
brans,5.458488135527979
olpes,5.458313168250798
mules,5.458225969517496
taste,5.458169980388374
socia,5.458142336390924
mopes,5.457900482069919
coate,5.45721852092552
tsade,5.457059295633841
thars,5.456721801271288
jeans,5.456611352732667
spaed,5.4565113101133065
laree,5.456028713727508
arcos,5.45590975782818
noils,5.45574280236038
feast,5.455629062510853
swale,5.45561612395988
samek,5.455485686788638
lacis,5.455429837010802
sucre,5.455343333938512
tosed,5.45525247787031
pedos,5.455129602027877
grise,5.454908574295187
stage,5.454896006571362
trags,5.454881197938194
trems,5.454081145513187
brens,5.453958757003513
routs,5.4532642578431245
melts,5.453035585189045
ranks,5.452975726096246
dimes,5.452942083111877
norie,5.452666724524099
ogres,5.452039803306787
comes,5.451951502200423
torsi,5.451717623936733
aitus,5.451387067640268
since,5.451028066062921
aidos,5.450691331004405
saith,5.450688914148392
aulos,5.450652503903639
laide,5.450416533169607
zetas,5.450411760043905
texas,5.450189933949483
realo,5.4500824219647335
reifs,5.449944273346954
slide,5.449796796363737
lamer,5.449481954908306
files,5.44941888881372
beray,5.449386618736603
pilae,5.44922348018517
salop,5.44903563455627
narcs,5.4486914733048
mards,5.4486909727553074
alist,5.448489428363557
slime,5.448301141336291
repat,5.4482170192518105
lated,5.448192584720576
tours,5.4477652951428395
slant,5.447624310719615
roers,5.447567902814793
costa,5.4469966926772395
buras,5.446685583584621
sewan,5.445761681346262
toran,5.445320980131676
reups,5.445082652667028
